과정ID,회차,기관ID,과정명,훈련시작일,훈련종료일,모집정원,수강신청인원,실제수강인원,수료인원,총훈련비,취업률_3개월,취업인원_3개월,취업률_6개월,취업인원_6개월,미가입_취업률_6개월,미가입_취업인원_6개월,연도,만족도,주소,NCS여부,총훈련일수,총훈련시간,수료율,수강신청률,일 평균 훈련시간,취업당 훈련비,수도권여부,취업률
AIG20210000328686,3,1018650485000,자바 & 파이썬 활용 통계 기반 빅데이터 개발자 과정,2022-05-06,2022-10-31,30,34,28.0,26,9140160.0,52.0,13.0,60.0,15.0,4.0,1,2022,826,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,120,960,92.86,113.33,8.0,571260.0,1,61.54
AIG20210000314446,2,1998182129700,인공지능을 활용한 휴먼 포즈 제네레이션 시스템 개발자 양성 과정,2022-05-09,2022-11-11,30,31,25.0,24,9694080.0,55.0,11.0,65.0,13.0,5.0,1,2022,835,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,96.0,103.33,8.0,692434.29,1,58.33
AIG20210000314411,9,1998182129700,자율주행을 위한 IoT·Bigdata·AI 기술융합 개발자 양성 과정,2022-05-09,2022-11-11,30,34,28.0,23,8221440.0,28.6,6.0,61.9,13.0,4.8,1,2022,814,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,82.14,113.33,8.0,587245.71,1,60.87
AIG20200000286692,6,2000075411100,차세대 블록체인 기반 웹 풀스택 개발자 부트캠프,2022-05-16,2023-02-24,30,35,23.0,21,13222810.0,52.9,9.0,76.5,13.0,0.0,0,2022,849,서울특별시 강동구 천호동 올림픽로 651(예경빌딩),0,193,1544,91.3,116.67,8.0,1017139.23,1,61.9
AIG20220000366700,1,2209500629000,프로젝트 기반 자바(JAVA) 응용 SW개발자 취업과정,2022-05-17,2022-11-25,30,31,29.0,25,8906560.0,56.0,14.0,68.0,17.0,0.0,0,2022,866,서울특별시 마포구 신촌로 176 (대흥동),0,130,1040,86.21,103.33,8.0,523915.29,1,68.0
AIG20210000328802,2,2001711759700,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,2022-05-17,2022-11-18,30,24,21.0,14,8289950.0,35.7,5.0,35.7,5.0,0.0,0,2022,875,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,121,968,66.67,80.0,8.0,1657990.0,1,35.71
AIG20220000366736,1,1238543274000,스마트웹 모바일 서비스를 위한 클라우드 기반의 MSA 풀스택 자바 개발자,2022-05-19,2022-11-30,30,32,30.0,19,8221440.0,42.1,8.0,63.2,12.0,0.0,0,2022,821,서울특별시 종로구 인사동길 12,0,121,960,63.33,106.67,7.93,685120.0,1,63.16
AIG20210000313661,3,1999103293702,(클라우드 운영 관리)클라우드 컴퓨팅 엔지니어 양성 과정,2022-05-23,2023-01-19,30,27,25.0,23,8567000.0,95.2,20.0,100.0,21.0,0.0,0,2022,886,서울특별시 중구 남대문로 120 (남대문로1가 그레이츠 청계),0,167,1000,92.0,90.0,5.99,407952.38,1,91.3
AIG20210000328805,4,1998059270700,데이터융합 JAVA 응용 SW개발자 기업 채용연계 연수과정,2022-05-24,2022-11-17,30,27,25.0,24,8221440.0,30.4,7.0,65.2,15.0,4.3,1,2022,900,서울특별시 강남구 테헤란로7길 7,0,120,960,96.0,90.0,8.0,513840.0,1,66.67
AIG20210000328549,3,2208865930000,[현업 전문가 멘토링]자바(JAVA)기반 백엔드 & AI 빅데이터 분석 양성과정,2022-05-25,2022-11-09,30,26,24.0,20,7536320.0,35.3,6.0,47.1,8.0,11.8,2,2022,822,서울특별시 강남구 테헤란로1길 10,0,110,880,83.33,86.67,8.0,753632.0,1,50.0
AIG20220000366772,1,2007028170600,핀테크 디지털 금융서비스 자바 개발자,2022-05-26,2022-11-23,30,24,19.0,17,8221440.0,68.8,11.0,75.0,12.0,6.3,1,2022,947,부산광역시 부산진구 동천로 109,0,120,960,89.47,80.0,8.0,632418.46,0,76.47
AIG20210000328759,2,201800886,지능형 도우미 서비스 융합 웹서비스 개발자 과정,2022-05-26,2022-12-16,30,15,15.0,13,9591680.0,81.8,9.0,90.9,10.0,0.0,0,2022,927,서울특별시 마포구 백범로 23 (신수동 거구장),0,141,1120,86.67,50.0,7.94,959168.0,1,76.92
AIG20220000366843,1,201800007,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,2022-06-07,2022-11-29,30,18,17.0,14,8221440.0,45.5,5.0,63.6,7.0,18.2,2,2022,876,서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩),0,120,960,82.35,60.0,8.0,913493.33,1,64.29
AIG20210000328853,2,201800007,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,2022-06-07,2022-11-28,30,27,25.0,21,8224320.0,42.1,8.0,73.7,14.0,0.0,0,2022,747,서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩),0,120,960,84.0,90.0,8.0,587451.43,1,66.67
AIG20210000313612,4,1018650485000,빅데이터 활용 인공지능 기반 개인화 서비스 구축 개발자 과정,2022-06-14,2022-12-07,30,31,26.0,24,9140160.0,68.2,15.0,68.2,15.0,13.6,3,2022,909,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,120,960,92.31,103.33,8.0,507786.67,1,75.0
AIG20220000366703,1,2000072695300,기업주도형 드론을 활용한 임베디드 융합 개발 전문가 양성과정,2022-06-15,2022-12-22,30,34,28.0,22,8564000.0,60.0,12.0,75.0,15.0,0.0,0,2022,907,대전광역시 중구 중앙로121번길 20 (선화동 방산빌딩),0,127,1000,78.57,113.33,7.87,570933.33,0,68.18
AIG20210000328592,3,201801204,"AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",2022-06-16,2022-12-07,30,23,16.0,13,9102070.0,7.7,1.0,30.8,4.0,23.1,3,2022,772,서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩),0,120,956,81.25,76.67,7.97,1300295.71,1,53.85
AIG20220000366896,1,9911000019000,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",2022-06-21,2022-12-28,30,36,29.0,25,8307080.0,50.0,11.0,77.3,17.0,9.1,2,2022,833,서울특별시 강남구 역삼동 테헤란로5길 24,0,122,970,86.21,120.0,7.95,437214.74,1,76.0
AIG20220000366736,2,1238543274000,스마트웹 모바일 서비스를 위한 클라우드 기반의 MSA 풀스택 자바 개발자,2022-06-21,2022-12-13,30,32,29.0,25,8221440.0,50.0,12.0,83.3,20.0,0.0,0,2022,821,서울특별시 종로구 인사동길 12,0,120,960,86.21,106.67,8.0,411072.0,1,80.0
AIG20220000366700,2,2209500629000,프로젝트 기반 자바(JAVA) 응용 SW개발자 취업과정,2022-06-21,2022-12-27,30,32,30.0,24,8906560.0,39.1,9.0,78.3,18.0,0.0,0,2022,866,서울특별시 마포구 신촌로 176 (대흥동),0,130,1040,80.0,106.67,8.0,494808.89,1,75.0
AIG20210000328590,4,9911000019000,증강현실(AR) SW개발자(자바(GUI) & 코틀린) 앱 개발자 양성과정 ,2022-06-21,2022-12-21,30,21,19.0,14,8221440.0,42.9,6.0,64.3,9.0,7.1,1,2022,689,서울특별시 강남구 역삼동 테헤란로5길 24,0,124,960,73.68,70.0,7.74,822144.0,1,71.43
AIG20210000314412,5,1018650485000,Ansible 자동화로 구현한 클라우드 환경 DevOps,2022-06-21,2022-12-16,30,27,25.0,18,8224320.0,82.4,14.0,88.2,15.0,0.0,0,2022,883,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,120,960,72.0,90.0,8.0,548288.0,1,83.33
AIG20220000366858,1,1998498932804,자바&Springboot 크로스 플랫폼(풀스택)융합 응용SW개발자 양성과정,2022-06-23,2022-12-22,30,38,29.0,26,8135800.0,43.5,10.0,78.3,18.0,4.3,1,2022,941,부산광역시 부산진구 중앙대로 688,0,119,950,89.66,126.67,7.98,428200.0,0,73.08
AIG20210000313656,2,2001719798900,빅데이터 분석 및 활용과정,2022-06-23,2022-08-26,30,24,17.0,12,3332350.0,0.0,0.0,9.1,1.0,0.0,0,2022,908,대구광역시 수성구 알파시티1로 170 (대흥동),0,44,350,70.59,80.0,7.95,3332350.0,0,8.33
AIG20220000366914,1,2858500229000,클라우드기반 AI 서비스 개발자 양성과정,2022-06-27,2022-12-23,30,23,19.0,13,8495480.0,91.7,11.0,100.0,12.0,0.0,0,2022,951,서울특별시 강남구 역삼동 강남대로94길 20,0,124,992,68.42,76.67,8.0,707956.67,1,92.31
AIG20220000366827,1,1298554560000,JAVA와 AI/RPA/빅데이터를 활용한 E-커머스개발자 양성 취업과정,2022-06-27,2022-11-29,30,13,13.0,13,8221440.0,30.8,4.0,53.8,7.0,0.0,0,2022,846,경기도 성남시 중원구 성남대로 1133 (성남동),0,121,960,100.0,43.33,7.93,1174491.43,1,53.85
AIG20220000366681,1,1999073818800,"API,크롤러 활용 빅데이터 시각화 웹 서비스 개발자 양성과정",2022-06-27,2022-12-16,30,22,21.0,20,8221440.0,45.0,9.0,55.0,11.0,5.0,1,2022,944,울산광역시 남구 신정동 삼산로35번길 19,0,120,960,95.24,73.33,8.0,685120.0,0,60.0
AIG20220000366880,2,2000075411100,멀티 플랫폼 메타버스 게임 개발자 부트캠프,2022-06-29,2023-03-09,30,31,26.0,20,11715550.0,0.0,0.0,47.4,9.0,5.3,1,2022,914,서울특별시 강동구 천호동 올림픽로 651(예경빌딩),0,171,1368,76.92,103.33,8.0,1171555.0,1,50.0
AIG20220000366682,2,2000075411100,멀티 플랫폼 메타버스 게임 기획자 부트캠프,2022-06-29,2023-03-09,30,25,23.0,21,10826350.0,0.0,0.0,52.9,9.0,0.0,0,2022,916,서울특별시 강동구 천호동 올림픽로 651(예경빌딩),0,171,1368,91.3,83.33,8.0,1202927.78,1,42.86
AIG20210000328846,2,1309220578000,AI활용 빅데이터 분석 및 응용 소프트웨어 개발자,2022-06-30,2022-12-29,30,14,8.0,7,8564000.0,14.3,1.0,42.9,3.0,0.0,0,2022,887,서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩),0,125,1000,87.5,46.67,8.0,2854666.67,1,42.86
AIG20210000328593,5,1010935692000,웹 서비스 기반 빅데이터 분석 및 개발자 양성과정,2022-06-30,2022-12-27,30,34,30.0,28,9140160.0,35.7,10.0,64.3,18.0,3.6,1,2022,899,서울특별시 강남구 테헤란로 124 (역삼동 삼원타워),0,120,960,93.33,113.33,8.0,481061.05,1,67.86
AIG20220000366854,1,1998182129700,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,2022-07-04,2022-12-23,30,31,27.0,26,9140160.0,11.5,3.0,42.3,11.0,3.8,1,2022,759,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,121,960,96.3,103.33,7.93,761680.0,1,46.15
AIG20210000314411,10,1998182129700,자율주행을 위한 IoT·Bigdata·AI 기술융합 개발자 양성 과정,2022-07-04,2023-01-06,30,28,20.0,17,8221440.0,31.3,5.0,62.5,10.0,0.0,0,2022,814,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,85.0,93.33,8.0,822144.0,1,58.82
AIG20220000366854,2,1998182129700,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,2022-07-11,2022-12-29,30,19,17.0,14,9140160.0,7.7,1.0,38.5,5.0,15.4,2,2022,759,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,121,960,82.35,63.33,7.93,1305737.14,1,50.0
AIG20210000313612,5,1018650485000,빅데이터 활용 인공지능 기반 개인화 서비스 구축 개발자 과정,2022-07-12,2023-01-19,30,36,29.0,29,9140160.0,52.2,12.0,82.6,19.0,0.0,0,2022,909,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,120,960,100.0,120.0,8.0,481061.05,1,65.52
AIG20220000366896,2,9911000019000,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",2022-07-13,2023-01-05,30,38,28.0,26,8307080.0,30.8,8.0,50.0,13.0,7.7,2,2022,833,서울특별시 강남구 역삼동 테헤란로5길 24,0,122,970,92.86,126.67,7.95,553805.33,1,57.69
AIG20210000329033,25,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,24,22.0,22,29040000.0,40.9,9.0,63.6,14.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,100.0,80.0,7.34,2074285.71,1,63.64
AIG20210000329033,29,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,26,25.0,24,29040000.0,41.7,10.0,54.2,13.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,96.0,86.67,7.34,2233846.15,1,54.17
AIG20210000329033,33,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,22,21.0,17,29040000.0,64.7,11.0,70.6,12.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,80.95,73.33,7.34,2420000.0,1,70.59
AIG20210000329033,37,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,28,25.0,23,29040000.0,26.1,6.0,47.8,11.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,92.0,93.33,7.34,2640000.0,1,47.83
AIG20210000329033,41,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,21,21.0,18,29040000.0,29.4,5.0,58.8,10.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,85.71,70.0,7.34,2904000.0,1,55.56
AIG20210000329033,45,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,24,24.0,22,29040000.0,22.7,5.0,45.5,10.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,91.67,80.0,7.34,2904000.0,1,45.45
AIG20210000329033,26,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,23,22.0,21,29040000.0,9.5,2.0,33.3,7.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,95.45,76.67,7.34,4148571.43,1,33.33
AIG20210000329033,30,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,22,22.0,19,29040000.0,36.8,7.0,63.2,12.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,86.36,73.33,7.34,2420000.0,1,63.16
AIG20210000329033,34,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,19,18.0,15,29040000.0,26.7,4.0,40.0,6.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,83.33,63.33,7.34,4840000.0,1,40.0
AIG20210000329033,38,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,26,26.0,12,29040000.0,58.3,7.0,66.7,8.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,46.15,86.67,7.34,3630000.0,1,66.67
AIG20210000329033,42,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,26,26.0,24,29040000.0,45.8,11.0,66.7,16.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,92.31,86.67,7.34,1815000.0,1,66.67
AIG20210000329033,46,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,24,23.0,20,29040000.0,26.3,5.0,42.1,8.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,86.96,80.0,7.34,3630000.0,1,40.0
AIG20210000329033,27,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,23,23.0,22,29040000.0,18.2,4.0,36.4,8.0,4.5,1,2022,970,서울특별시 중구 세종대로 39,0,218,1600,95.65,76.67,7.34,3226666.67,1,40.91
AIG20210000329033,31,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,24,23.0,19,29040000.0,31.6,6.0,63.2,12.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,82.61,80.0,7.34,2420000.0,1,63.16
AIG20210000329033,35,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,19,18.0,12,29040000.0,41.7,5.0,41.7,5.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,66.67,63.33,7.34,5808000.0,1,41.67
AIG20210000329033,39,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,23,21.0,15,29040000.0,20.0,3.0,40.0,6.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,71.43,76.67,7.34,4840000.0,1,40.0
AIG20210000329033,43,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,29,26.0,24,29040000.0,25.0,6.0,45.8,11.0,4.2,1,2022,970,서울특별시 중구 세종대로 39,0,218,1600,92.31,96.67,7.34,2420000.0,1,50.0
AIG20210000329033,47,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,24,21.0,16,29040000.0,25.0,4.0,43.8,7.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,76.19,80.0,7.34,4148571.43,1,43.75
AIG20210000329033,28,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,23,23.0,20,29040000.0,10.0,2.0,50.0,10.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,86.96,76.67,7.34,2904000.0,1,50.0
AIG20210000329033,32,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,23,22.0,21,29040000.0,42.9,9.0,61.9,13.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,95.45,76.67,7.34,2233846.15,1,61.9
AIG20210000329033,36,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,29,28.0,13,29040000.0,69.2,9.0,69.2,9.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,46.43,96.67,7.34,3226666.67,1,69.23
AIG20210000329033,40,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,22,20.0,15,29040000.0,46.7,7.0,80.0,12.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,75.0,73.33,7.34,2420000.0,1,80.0
AIG20210000329033,44,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,24,22.0,12,29040000.0,16.7,2.0,66.7,8.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,54.55,80.0,7.34,3630000.0,1,66.67
AIG20210000329033,48,202001423,[삼성] 청년 SW 아카데미,2022-07-18,2023-06-09,30,27,23.0,17,29040000.0,29.4,5.0,47.1,8.0,0.0,0,2022,970,서울특별시 중구 세종대로 39,0,218,1600,73.91,90.0,7.34,3630000.0,1,47.06
AIG20220000366803,1,1998498932824,"기업에서 요구하는 프레임워크를 활용한 풀스택 개발자(NODE,ECMAscript)양성",2022-07-19,2023-01-05,30,33,30.0,18,8067280.0,52.9,9.0,76.5,13.0,0.0,0,2022,907,대전광역시 서구 대덕대로 182 (둔산동 오라클빌딩),0,118,942,60.0,110.0,7.98,620560.0,0,72.22
AIG20220000366700,3,2209500629000,프로젝트 기반 자바(JAVA) 응용 SW개발자 취업과정,2022-07-19,2023-01-26,30,32,30.0,28,8906560.0,37.0,10.0,70.4,19.0,3.7,1,2022,866,서울특별시 마포구 신촌로 176 (대흥동),0,130,1040,93.33,106.67,8.0,445328.0,1,71.43
AIG20220000366671,1,1995025438100,데이터 기반 AI SW개발자 양성,2022-07-19,2023-02-17,30,29,25.0,16,7776860.0,100.0,15.0,100.0,15.0,0.0,0,2022,833,광주광역시 광산구 소촌로152번길 37 (소촌동),0,137,910,64.0,96.67,6.64,518457.33,0,93.75
AIG20200000286592,8,1018650485000,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,2022-07-20,2023-01-11,30,32,27.0,24,8224320.0,38.9,7.0,77.8,14.0,0.0,0,2022,884,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,120,960,88.89,106.67,8.0,587451.43,1,58.33
AIG20220000366854,3,1998182129700,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,2022-07-21,2023-01-31,30,27,23.0,21,9140160.0,21.1,4.0,42.1,8.0,0.0,0,2022,759,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,91.3,90.0,8.0,1142520.0,1,38.1
AIG20220000366772,2,2007028170600,핀테크 디지털 금융서비스 자바 개발자,2022-07-21,2023-01-16,30,33,26.0,24,8221440.0,30.4,7.0,65.2,15.0,0.0,0,2022,947,부산광역시 부산진구 동천로 109,0,120,960,92.31,110.0,8.0,548096.0,0,62.5
AIG20220000366787,1,1018650485000,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,2022-07-26,2023-01-16,30,25,22.0,18,8221440.0,50.0,9.0,72.2,13.0,0.0,0,2022,895,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,120,960,81.82,83.33,8.0,632418.46,1,72.22
AIG20220000366692,1,2005019365202,협업 필터링 및 자연어 처리 기반 A.I. 추천 분석 시스템 제작 과정,2022-07-26,2023-01-17,30,30,28.0,25,9140160.0,20.8,5.0,45.8,11.0,0.0,0,2022,891,경기도 수원시 장안구 서부로 2066,0,120,960,89.29,100.0,8.0,830923.64,1,44.0
AIG20210000329031,10,202001423,[KT] AIVLE School DX 컨설턴트,2022-07-26,2023-01-19,30,27,26.0,18,15246000.0,33.3,6.0,50.0,9.0,0.0,0,2022,888,서울특별시 중구 세종대로 39,0,120,840,69.23,90.0,7.0,1694000.0,1,50.0
AIG20210000329031,8,202001423,[KT] AIVLE School DX 컨설턴트,2022-07-26,2023-01-19,30,28,25.0,21,15246000.0,50.0,10.0,60.0,12.0,5.0,1,2022,888,서울특별시 중구 세종대로 39,0,120,840,84.0,93.33,7.0,1172769.23,1,61.9
AIG20210000329031,7,202001423,[KT] AIVLE School DX 컨설턴트,2022-07-26,2023-01-19,30,29,26.0,22,15246000.0,57.1,12.0,66.7,14.0,0.0,0,2022,888,서울특별시 중구 세종대로 39,0,120,840,84.62,96.67,7.0,1089000.0,1,63.64
AIG20210000329031,9,202001423,[KT] AIVLE School DX 컨설턴트,2022-07-26,2023-01-19,30,27,24.0,23,15246000.0,55.0,11.0,75.0,15.0,0.0,0,2022,888,서울특별시 중구 세종대로 39,0,120,840,95.83,90.0,7.0,1016400.0,1,65.22
AIG20210000329031,13,202001423,[KT] AIVLE School DX 컨설턴트,2022-07-26,2023-01-19,30,29,28.0,23,15246000.0,36.4,8.0,40.9,9.0,0.0,0,2022,888,서울특별시 중구 세종대로 39,0,120,840,82.14,96.67,7.0,1694000.0,1,39.13
AIG20210000329030,11,202001423,[KT] AIVLE School,2022-07-26,2023-01-19,30,24,23.0,16,15246000.0,0.0,0.0,14.3,2.0,0.0,0,2022,876,서울특별시 중구 세종대로 39,0,120,840,69.57,80.0,7.0,7623000.0,1,12.5
AIG20210000329030,13,202001423,[KT] AIVLE School,2022-07-26,2023-01-19,30,26,24.0,21,15246000.0,55.6,10.0,77.8,14.0,0.0,0,2022,876,서울특별시 중구 세종대로 39,0,120,840,87.5,86.67,7.0,1089000.0,1,66.67
AIG20210000329030,10,202001423,[KT] AIVLE School,2022-07-26,2023-01-19,30,30,27.0,26,15246000.0,28.0,7.0,52.0,13.0,0.0,0,2022,876,서울특별시 중구 세종대로 39,0,120,840,96.3,100.0,7.0,1172769.23,1,50.0
AIG20210000329030,12,202001423,[KT] AIVLE School,2022-07-26,2023-01-19,30,28,26.0,21,15246000.0,25.0,5.0,40.0,8.0,0.0,0,2022,876,서울특별시 중구 세종대로 39,0,120,840,80.77,93.33,7.0,1905750.0,1,38.1
AIG20200000286592,9,1018650485000,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,2022-07-26,2023-03-22,30,25,25.0,22,8224320.0,68.4,13.0,73.7,14.0,5.3,1,2022,884,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,160,960,88.0,83.33,6.0,548288.0,1,68.18
AIG20220000366797,1,9911000019000,"프로젝트기반 자바(스프링,백엔드)&파이썬(OCR) 풀스택 웹 개발자 양성과정",2022-07-29,2023-02-14,30,29,23.0,21,8992200.0,57.9,11.0,63.2,12.0,5.3,1,2022,786,서울특별시 강남구 역삼동 테헤란로5길 24,0,132,1050,91.3,96.67,7.95,691707.69,1,61.9
